 IDENTIFIER |    starttime     | pa  |  da | NoPA| SuPA|   v  |  dv  | minv | maxv
 C201308.11 | 2013/08/12 23:29 | 275 | 046 | 298 | 252 | 1246 | 0153 | 1106 | 1475
 C201308.12 | 2013/08/13 01:29 | 225 | 014 | 232 | 218 | 0289 | 0031 | 0262 | 0347
 C201308.13 | 2013/08/16 02:49 | 268 | 056 | 296 | 240 | 0337 | 0049 | 0260 | 0513
 C201308.14 | 2013/08/16 10:09 | 314 | 012 | 320 | 308 | 0356 | 0009 | 0337 | 0368
 C201308.15 | 2013/08/17 10:49 | 308 | 052 | 334 | 282 | 0421 | 0028 | 0365 | 0466
 C201308.16 | 2013/08/18 00:49 | 233 | 026 | 246 | 220 | 0437 | 0077 | 0290 | 0544
 C201308.17 | 2013/08/18 16:09 | 276 | 048 | 300 | 252 | 1967 | 0207 | 1264 | 1967
 C201308.18 | 2013/08/19 14:49 | 283 | 066 | 316 | 250 | 1864 | 0079 | 1770 | 1967
 C201308.19 | 2013/08/20 13:29 | 260 | 084 | 302 | 218 | 0466 | 0101 | 0295 | 0590
 C201308.20 | 2013/08/21 09:29 | 286 | 072 | 322 | 250 | 0374 | 0005 | 0361 | 0380
 C201308.21 | 2013/08/22 05:29 | 265 | 022 | 276 | 254 | 0649 | 0028 | 0600 | 0681
 C201308.22 | 2013/08/24 01:29 | 256 | 052 | 282 | 230 | 1863 | 0075 | 1770 | 1967
 C201308.23 | 2013/08/27 09:29 | 313 | 046 | 336 | 290 | 0434 | 0041 | 0365 | 0520
 C201308.24 | 2013/08/27 20:49 | 270 | 056 | 298 | 242 | 1864 | 0076 | 1770 | 1967
 C201308.25 | 2013/08/28 20:49 | 244 | 052 | 270 | 218 | 0528 | 0122 | 0245 | 0610
 C201308.26 | 2013/08/28 20:49 | 289 | 022 | 300 | 278 | 0324 | 0081 | 0221 | 0442
 C201308.27 | 2013/08/30 01:29 | 278 | 100 | 328 | 228 | 0908 | 0029 | 0843 | 0932
 C201308.28 | 2013/08/31 01:29 | 297 | 014 | 304 | 290 | 0485 | 0011 | 0472 | 0505
 C201309.01 | 2013/08/31 13:29 | 266 | 064 | 298 | 234 | 1864 | 0091 | 1686 | 1967 (dup. C201308.29)
 C201308.29 | 2013/08/31 13:29 | 279 | 090 | 324 | 234 | 1770 | 0761 | 0421 | 1967 (dup. C201309.01)
 C201309.02 | 2013/09/01 06:49 | 251 | 046 | 274 | 228 | 0305 | 0044 | 0242 | 0393
 C201309.03 | 2013/09/02 12:49 | 247 | 054 | 274 | 220 | 0349 | 0033 | 0281 | 0416
 C201309.04 | 2013/09/04 16:49 | 258 | 064 | 290 | 226 | 0411 | 0728 | 0393 | 1864
 C201309.05 | 2013/09/07 04:09 | 312 | 012 | 318 | 306 | 0416 | 0011 | 0407 | 0437
 C201309.06 | 2013/09/07 14:09 | 282 | 060 | 312 | 252 | 0365 | 0055 | 0270 | 0442
 C201309.07 | 2013/09/08 00:49 | 254 | 016 | 262 | 246 | 0281 | 0018 | 0242 | 0292
 C201309.08 | 2013/09/10 00:09 | 295 | 014 | 302 | 288 | 1916 | 0051 | 1864 | 1967
 C201309.09 | 2013/09/10 20:09 | 250 | 060 | 280 | 220 | 1863 | 0841 | 0411 | 1967
 C201309.10 | 2013/09/11 15:29 | 258 | 076 | 296 | 220 | 0354 | 0129 | 0256 | 0668
 C201309.11 | 2013/09/13 04:09 | 278 | 112 | 334 | 222 | 0472 | 0067 | 0354 | 0590
 C201309.12 | 2013/09/13 17:29 | 262 | 040 | 282 | 242 | 1686 | 0866 | 0350 | 1967
 C201309.13 | 2013/09/14 16:09 | 248 | 028 | 262 | 234 | 0384 | 1062 | 0287 | 1967
 C201309.14 | 2013/09/15 10:49 | 265 | 054 | 292 | 238 | 0397 | 0025 | 0340 | 0459
 C201309.15 | 2013/09/15 18:09 | 243 | 022 | 254 | 232 | 0421 | 0050 | 0402 | 0544
 C201309.16 | 2013/09/16 09:29 | 263 | 034 | 280 | 246 | 1863 | 0229 | 1221 | 1863
 C201309.17 | 2013/09/17 01:29 | 272 | 044 | 294 | 250 | 1362 | 0540 | 0365 | 1539
 C201309.18 | 2013/09/17 19:29 | 264 | 028 | 278 | 250 | 0315 | 0032 | 0274 | 0380
 C201309.19 | 2013/09/17 23:29 | 312 | 028 | 326 | 298 | 0426 | 0010 | 0411 | 0448
 C201309.20 | 2013/09/19 10:49 | 270 | 048 | 294 | 246 | 0319 | 0032 | 0260 | 0372
 C201309.21 | 2013/09/20 18:49 | 297 | 070 | 332 | 262 | 0426 | 0936 | 0244 | 1967
 C201309.22 | 2013/09/21 07:29 | 283 | 102 | 334 | 232 | 0517 | 0757 | 0327 | 1967
 C201309.23 | 2013/09/22 02:09 | 261 | 030 | 276 | 246 | 0372 | 0022 | 0310 | 0397
 C201309.24 | 2013/09/24 22:49 | 287 | 082 | 328 | 246 | 0681 | 0655 | 0466 | 1967
 C201309.25 | 2013/09/26 04:49 | 262 | 024 | 274 | 250 | 1609 | 0273 | 1073 | 1967
 C201309.26 | 2013/09/28 18:09 | 257 | 034 | 274 | 240 | 1967 | 0070 | 1864 | 1967
 C201309.27 | 2013/09/29 00:09 | 264 | 076 | 302 | 226 | 1864 | 0075 | 1770 | 1967
 C201309.28 | 2013/09/29 18:49 | 261 | 014 | 268 | 254 | 1916 | 0051 | 1864 | 1967
 C201310.01 | 2013/09/30 01:29 | 280 | 084 | 322 | 238 | 1073 | 0273 | 0694 | 1609 (dup. C201309.29)
 C201309.29 | 2013/09/30 01:29 | 283 | 102 | 334 | 232 | 0571 | 0137 | 0321 | 0722 (dup. C201310.01)
 C201310.02 | 2013/10/03 01:29 | 271 | 066 | 304 | 238 | 0649 | 0061 | 0505 | 0694
 C201310.03 | 2013/10/05 10:09 | 259 | 070 | 294 | 224 | 0737 | 0012 | 0722 | 0769
 C201310.04 | 2013/10/05 12:09 | 319 | 022 | 330 | 308 | 0536 | 0054 | 0448 | 0632
 C201310.05 | 2013/10/06 18:09 | 282 | 052 | 308 | 256 | 1539 | 0778 | 0393 | 1967
 C201310.06 | 2013/10/07 10:49 | 289 | 018 | 298 | 280 | 1916 | 0051 | 1864 | 1967
 C201310.07 | 2013/10/08 20:49 | 285 | 090 | 330 | 240 | 1609 | 0817 | 0411 | 1967
 C201310.08 | 2013/10/09 12:09 | 259 | 058 | 288 | 230 | 1864 | 0138 | 1539 | 1967
 C201310.09 | 2013/10/09 22:49 | 254 | 056 | 282 | 226 | 0316 | 0027 | 0268 | 0361
 C201310.10 | 2013/10/10 10:09 | 259 | 022 | 270 | 248 | 1916 | 0051 | 1864 | 1967
 C201310.11 | 2013/10/10 14:49 | 297 | 030 | 312 | 282 | 1864 | 0325 | 1073 | 1967
 C201310.12 | 2013/10/10 21:29 | 263 | 042 | 284 | 242 | 0356 | 0830 | 0276 | 1967
 C201310.13 | 2013/10/11 10:09 | 276 | 108 | 330 | 222 | 0590 | 0146 | 0389 | 1011
 C201310.14 | 2013/10/13 06:49 | 270 | 040 | 290 | 250 | 0337 | 0030 | 0313 | 0411
 C201310.15 | 2013/10/14 22:09 | 281 | 066 | 314 | 248 | 0290 | 0046 | 0217 | 0393
 C201310.16 | 2013/10/16 04:49 | 271 | 050 | 296 | 246 | 1362 | 0630 | 0274 | 1539
 C201310.17 | 2013/10/17 14:49 | 302 | 036 | 320 | 284 | 1863 | 0152 | 1539 | 1967
 C201310.18 | 2013/10/18 13:29 | 298 | 080 | 338 | 258 | 0429 | 0054 | 0305 | 0536
 C201310.19 | 2013/10/22 06:09 | 290 | 084 | 332 | 248 | 0429 | 0102 | 0215 | 0571
 C201310.20 | 2013/10/23 06:49 | 258 | 048 | 282 | 234 | 1864 | 0142 | 1539 | 1967
 C201310.21 | 2013/10/23 22:09 | 326 | 012 | 332 | 320 | 0391 | 0027 | 0361 | 0442
 C201310.22 | 2013/10/24 10:49 | 283 | 010 | 288 | 278 | 0590 | 0074 | 0485 | 0681
 C201310.23 | 2013/10/25 11:29 | 278 | 112 | 334 | 222 | 0769 | 0184 | 0365 | 0983
 C201310.24 | 2013/10/26 14:49 | 281 | 074 | 318 | 244 | 0804 | 0068 | 0655 | 0957
 C201310.25 | 2013/10/26 22:09 | 276 | 056 | 304 | 248 | 0866 | 0102 | 0668 | 1011
 C201310.26 | 2013/10/28 18:49 | 283 | 070 | 318 | 248 | 0668 | 0035 | 0600 | 0722
 C201311.01 | 2013/11/01 00:09 | 260 | 076 | 298 | 222 | 0442 | 0034 | 0365 | 0505
 C201311.02 | 2013/11/01 19:29 | 296 | 048 | 320 | 272 | 1864 | 0133 | 1539 | 1967
 C201311.03 | 2013/11/02 06:49 | 276 | 104 | 328 | 224 | 1863 | 0829 | 0327 | 1967
 C201311.04 | 2013/11/02 21:29 | 264 | 060 | 294 | 234 | 0323 | 0783 | 0233 | 1967
 C201311.05 | 2013/11/04 02:49 | 293 | 014 | 300 | 286 | 1389 | 0076 | 1311 | 1539
 C201311.06 | 2013/11/04 23:29 | 280 | 024 | 292 | 268 | 1392 | 0076 | 1292 | 1539
 C201311.07 | 2013/11/05 11:29 | 278 | 112 | 334 | 222 | 0472 | 0079 | 0363 | 0611
 C201311.08 | 2013/11/07 22:05 | 270 | 048 | 294 | 246 | 0281 | 0107 | 0205 | 0575
 C201311.09 | 2013/11/08 17:05 | 264 | 072 | 300 | 228 | 0437 | 0522 | 0323 | 1388
 C201311.10 | 2013/11/10 12:05 | 303 | 038 | 322 | 284 | 0414 | 0016 | 0380 | 0437
 C201311.11 | 2013/11/13 07:05 | 302 | 052 | 328 | 276 | 0411 | 0010 | 0399 | 0437
 C201311.12 | 2013/11/15 16:09 | 260 | 024 | 272 | 248 | 1904 | 0062 | 1770 | 1967
 C201311.13 | 2013/11/16 01:29 | 297 | 034 | 314 | 280 | 1770 | 0135 | 1609 | 1967
 C201311.14 | 2013/11/16 11:29 | 253 | 046 | 276 | 230 | 1967 | 0077 | 1770 | 1967
 C201311.15 | 2013/11/17 08:49 | 290 | 048 | 314 | 266 | 0472 | 0736 | 0327 | 1967
 C201311.16 | 2013/11/22 10:50 | 282 | 016 | 290 | 274 | 0708 | 0021 | 0708 | 0753
 C201311.17 | 2013/11/24 10:50 | 285 | 038 | 304 | 266 | 0545 | 0178 | 0225 | 1073
 C201311.18 | 2013/11/26 06:50 | 290 | 040 | 310 | 270 | 0600 | 0101 | 0393 | 0694
 C201311.19 | 2013/11/28 08:50 | 271 | 098 | 320 | 222 | 0445 | 0110 | 0290 | 0722
 C201311.20 | 2013/11/30 10:50 | 261 | 066 | 294 | 228 | 0796 | 0292 | 0283 | 1221 (dup. C201312.01)
 C201312.01 | 2013/11/30 10:50 | 269 | 098 | 318 | 220 | 0596 | 0547 | 0376 | 1539 (dup. C201311.20)
 C201311.21 | 2013/11/30 19:30 | 271 | 094 | 318 | 224 | 1686 | 0351 | 0590 | 1967
 C201312.02 | 2013/12/03 04:50 | 260 | 032 | 276 | 244 | 0863 | 0705 | 0694 | 1967
 C201312.03 | 2013/12/04 04:50 | 275 | 050 | 300 | 250 | 0771 | 0084 | 0596 | 0932
 C201312.04 | 2013/12/05 04:50 | 292 | 076 | 330 | 254 | 0389 | 0194 | 0276 | 0816
 C201312.05 | 2013/12/05 15:06 | 262 | 084 | 304 | 220 | 0655 | 0115 | 0481 | 0908
 C201312.06 | 2013/12/06 05:06 | 271 | 050 | 296 | 246 | 0472 | 0357 | 0243 | 1242
 C201312.07 | 2013/12/09 08:06 | 270 | 036 | 288 | 252 | 0615 | 0110 | 0298 | 0694
 C201312.08 | 2013/12/10 07:06 | 291 | 034 | 308 | 274 | 0787 | 0026 | 0761 | 0843
 C201312.09 | 2013/12/10 19:06 | 263 | 034 | 280 | 246 | 0944 | 0042 | 0908 | 1026
 C201312.10 | 2013/12/12 11:06 | 255 | 062 | 286 | 224 | 0497 | 0114 | 0269 | 0638
 C201312.11 | 2013/12/13 14:06 | 263 | 034 | 280 | 246 | 0454 | 0560 | 0298 | 1388
 C201312.12 | 2013/12/14 11:06 | 266 | 072 | 302 | 230 | 0494 | 0464 | 0329 | 1388
 C201312.13 | 2013/12/15 00:06 | 255 | 042 | 276 | 234 | 0443 | 0445 | 0242 | 1388
 C201312.14 | 2013/12/16 16:10 | 270 | 068 | 304 | 236 | 1864 | 0132 | 1539 | 1967
 C201312.15 | 2013/12/17 10:50 | 261 | 034 | 278 | 244 | 1967 | 0082 | 1770 | 1967
 C201312.16 | 2013/12/19 18:10 | 284 | 016 | 292 | 276 | 0983 | 0390 | 0365 | 1362
 C201312.18 | 2013/12/21 18:50 | 316 | 020 | 326 | 306 | 0380 | 0011 | 0361 | 0397
 C201312.17 | 2013/12/21 20:10 | 258 | 040 | 278 | 238 | 1916 | 0298 | 1041 | 1967
 C201312.19 | 2013/12/23 00:10 | 275 | 062 | 306 | 244 | 1967 | 0256 | 1142 | 1967
 C201312.20 | 2013/12/24 01:30 | 317 | 034 | 334 | 300 | 0332 | 0012 | 0300 | 0350
 C201312.21 | 2013/12/26 06:50 | 272 | 104 | 324 | 220 | 0694 | 0049 | 0643 | 0804
 C201312.22 | 2013/12/28 05:30 | 275 | 090 | 320 | 230 | 0692 | 0718 | 0287 | 1967
 C201312.23 | 2013/12/29 09:06 | 275 | 106 | 328 | 222 | 0472 | 0500 | 0274 | 1388
 C201312.24 | 2013/12/30 09:06 | 266 | 060 | 296 | 236 | 0368 | 0035 | 0310 | 0445
 C201401.01 | 2013/12/31 11:06 | 264 | 084 | 306 | 222 | 0814 | 0018 | 0787 | 0843
 C201401.02 | 2014/01/01 09:06 | 253 | 050 | 278 | 228 | 1475 | 0209 | 1311 | 1816
 C201401.03 | 2014/01/01 22:06 | 230 | 020 | 240 | 220 | 0614 | 0040 | 0536 | 0674
 C201401.04 | 2014/01/02 06:06 | 257 | 022 | 268 | 246 | 1574 | 0170 | 1311 | 1816
 C201401.05 | 2014/01/03 06:06 | 299 | 022 | 310 | 288 | 0964 | 0019 | 0944 | 0983
 C201401.06 | 2014/01/04 21:30 | 264 | 088 | 308 | 220 | 0532 | 0108 | 0376 | 0753
 C201401.07 | 2014/01/07 23:30 | 262 | 048 | 286 | 238 | 1825 | 0127 | 1481 | 1924
 C201401.08 | 2014/01/09 11:06 | 294 | 032 | 310 | 278 | 1388 | 0090 | 1311 | 1574
 C201401.09 | 2014/01/09 15:06 | 255 | 030 | 270 | 240 | 1630 | 0187 | 1311 | 1816
 C201401.10 | 2014/01/09 21:06 | 294 | 032 | 310 | 278 | 1388 | 0093 | 1311 | 1574
 C201401.11 | 2014/01/11 22:06 | 294 | 044 | 316 | 272 | 0281 | 0022 | 0251 | 0337
 C201401.12 | 2014/01/12 07:06 | 304 | 012 | 310 | 298 | 0216 | 0008 | 0207 | 0229
 C201401.13 | 2014/01/12 12:06 | 261 | 058 | 290 | 232 | 1388 | 0140 | 1124 | 1686
 C201401.14 | 2014/01/13 03:06 | 269 | 042 | 290 | 248 | 1388 | 0155 | 1311 | 1686
 C201401.15 | 2014/01/13 14:06 | 284 | 064 | 316 | 252 | 0575 | 0851 | 0337 | 1967
 C201401.16 | 2014/01/14 00:06 | 253 | 046 | 276 | 230 | 1475 | 0205 | 1311 | 1816
 C201401.17 | 2014/01/14 13:06 | 284 | 048 | 308 | 260 | 0368 | 0058 | 0287 | 0513
 C201401.18 | 2014/01/15 11:06 | 270 | 060 | 300 | 240 | 1388 | 0071 | 1311 | 1574
 C201401.19 | 2014/01/17 00:06 | 265 | 090 | 310 | 220 | 0562 | 0036 | 0513 | 0638
 C201401.20 | 2014/01/17 15:06 | 285 | 018 | 294 | 276 | 1574 | 0083 | 1475 | 1686
 C201401.21 | 2014/01/18 03:06 | 256 | 064 | 288 | 224 | 0549 | 0681 | 0374 | 1816
 C201401.22 | 2014/01/19 20:06 | 270 | 072 | 306 | 234 | 1475 | 0175 | 1311 | 1816
 C201401.23 | 2014/01/20 15:06 | 263 | 086 | 306 | 220 | 1311 | 0537 | 0302 | 1816
 C201401.24 | 2014/01/22 02:06 | 267 | 062 | 298 | 236 | 0513 | 0008 | 0502 | 0536
 C201401.25 | 2014/01/23 05:06 | 298 | 068 | 332 | 264 | 0472 | 0028 | 0414 | 0524
 C201401.26 | 2014/01/23 22:06 | 259 | 026 | 272 | 246 | 1475 | 0204 | 1311 | 1816
 C201401.27 | 2014/01/25 10:06 | 276 | 072 | 312 | 240 | 0329 | 0714 | 0288 | 1574
 C201401.28 | 2014/01/26 21:06 | 265 | 090 | 310 | 220 | 0634 | 0363 | 0395 | 1411
 C201401.29 | 2014/01/28 00:50 | 264 | 080 | 304 | 224 | 0407 | 0081 | 0277 | 0571
 C201401.30 | 2014/01/29 14:50 | 271 | 042 | 292 | 250 | 0451 | 0058 | 0359 | 0562
 C201401.31 | 2014/01/30 19:06 | 262 | 084 | 304 | 220 | 0908 | 0442 | 0352 | 1816
 C201401.32 | 2014/01/30 20:06 | 296 | 036 | 314 | 278 | 0347 | 0071 | 0314 | 0524
 C201401.33 | 2014/01/31 07:06 | 259 | 022 | 270 | 248 | 1475 | 0093 | 1311 | 1574
 C201402.01 | 2014/02/02 16:06 | 270 | 036 | 288 | 252 | 0814 | 0421 | 0310 | 1388
 C201402.02 | 2014/02/03 20:10 | 255 | 022 | 266 | 244 | 0372 | 0024 | 0307 | 0393
 C201402.03 | 2014/02/03 23:30 | 291 | 022 | 302 | 280 | 1169 | 0647 | 0376 | 1967
 C201402.04 | 2014/02/06 04:10 | 262 | 016 | 270 | 254 | 1686 | 0503 | 0668 | 1770
 C201402.05 | 2014/02/08 06:10 | 271 | 062 | 302 | 240 | 0482 | 0074 | 0350 | 0681
 C201402.06 | 2014/02/08 18:10 | 284 | 052 | 310 | 258 | 0365 | 0142 | 0209 | 0600
 C201402.07 | 2014/02/09 18:50 | 265 | 086 | 308 | 222 | 0655 | 0089 | 0466 | 0787
 C201402.08 | 2014/02/10 00:10 | 245 | 014 | 252 | 238 | 0485 | 0007 | 0478 | 0498
 C201402.09 | 2014/02/10 22:50 | 256 | 040 | 276 | 236 | 0472 | 0024 | 0416 | 0505
 C201402.10 | 2014/02/12 11:30 | 269 | 046 | 292 | 246 | 0448 | 0215 | 0307 | 1142
 C201402.11 | 2014/02/12 22:10 | 246 | 048 | 270 | 222 | 0823 | 0571 | 0357 | 1967
 C201402.12 | 2014/02/13 02:50 | 292 | 036 | 310 | 274 | 0536 | 0090 | 0485 | 0753
 C201402.13 | 2014/02/14 20:09 | 264 | 024 | 276 | 252 | 0274 | 0019 | 0252 | 0324
 C201402.14 | 2014/02/15 00:49 | 299 | 058 | 328 | 270 | 0358 | 0038 | 0307 | 0478
 C201402.15 | 2014/02/16 16:49 | 280 | 080 | 320 | 240 | 0532 | 0041 | 0454 | 0610
 C201402.16 | 2014/02/18 01:29 | 261 | 078 | 300 | 222 | 0567 | 0115 | 0397 | 0787
 C201402.17 | 2014/02/19 04:49 | 293 | 070 | 328 | 258 | 0562 | 0070 | 0389 | 0655
 C201402.18 | 2014/02/20 05:29 | 246 | 020 | 256 | 236 | 0668 | 0084 | 0571 | 0823
 C201402.19 | 2014/02/21 08:09 | 238 | 032 | 254 | 222 | 0466 | 0045 | 0421 | 0580
 C201402.20 | 2014/02/21 18:49 | 262 | 076 | 300 | 224 | 0769 | 0136 | 0536 | 1106
 C201402.21 | 2014/02/22 20:49 | 250 | 052 | 276 | 224 | 0668 | 0060 | 0562 | 0804
 C201402.22 | 2014/02/24 16:49 | 267 | 070 | 302 | 232 | 0521 | 0876 | 0426 | 1967
 C201402.23 | 2014/02/25 01:29 | 274 | 104 | 326 | 222 | 1221 | 0164 | 0957 | 1609
 C201402.24 | 2014/02/25 19:29 | 258 | 052 | 284 | 232 | 1609 | 0624 | 0553 | 1967
 C201402.25 | 2014/02/26 13:29 | 263 | 026 | 276 | 250 | 1475 | 0201 | 1362 | 1967
 C201402.26 | 2014/02/27 08:49 | 267 | 022 | 278 | 256 | 0469 | 0600 | 0272 | 1967
 C201403.01 | 2014/03/01 20:09 | 289 | 010 | 294 | 284 | 0293 | 0027 | 0262 | 0334
 C201403.02 | 2014/03/05 00:49 | 270 | 100 | 320 | 220 | 0513 | 0103 | 0365 | 0753
 C201403.03 | 2014/03/05 17:29 | 267 | 062 | 298 | 236 | 0528 | 0423 | 0397 | 1609
 C201403.04 | 2014/03/06 22:09 | 263 | 074 | 300 | 226 | 0457 | 0800 | 0305 | 1967
 C201403.05 | 2014/03/09 06:49 | 265 | 078 | 304 | 226 | 0876 | 0644 | 0372 | 1967
 C201403.06 | 2014/03/10 22:09 | 262 | 076 | 300 | 224 | 0517 | 0305 | 0373 | 1416
 C201403.07 | 2014/03/11 12:49 | 262 | 036 | 280 | 244 | 1864 | 0858 | 0305 | 1967
 C201403.08 | 2014/03/12 16:49 | 271 | 074 | 308 | 234 | 1186 | 0611 | 0402 | 1924
 C201403.09 | 2014/03/14 14:05 | 268 | 096 | 316 | 220 | 0544 | 0133 | 0273 | 0736
 C201403.10 | 2014/03/15 04:49 | 270 | 028 | 284 | 256 | 1967 | 0212 | 1539 | 1967
 C201403.11 | 2014/03/18 09:05 | 260 | 024 | 272 | 248 | 0366 | 0420 | 0314 | 1311
 C201403.12 | 2014/03/20 11:29 | 267 | 086 | 310 | 224 | 0442 | 0035 | 0350 | 0491
 C201403.13 | 2014/03/20 20:49 | 280 | 076 | 318 | 242 | 0485 | 0079 | 0393 | 0621
 C201403.14 | 2014/03/21 05:29 | 273 | 042 | 294 | 252 | 1864 | 0187 | 1475 | 1967
 C201403.15 | 2014/03/22 12:09 | 265 | 030 | 280 | 250 | 0460 | 0086 | 0321 | 0600
 C201403.16 | 2014/03/22 22:09 | 281 | 014 | 288 | 274 | 1686 | 0104 | 1609 | 1864
 C201403.17 | 2014/03/23 06:09 | 273 | 102 | 324 | 222 | 0681 | 0055 | 0580 | 0804
 C201403.18 | 2014/03/24 13:29 | 302 | 028 | 316 | 288 | 0361 | 0059 | 0239 | 0442
 C201403.19 | 2014/03/25 06:09 | 279 | 014 | 286 | 272 | 1446 | 0046 | 1416 | 1539
 C201403.20 | 2014/03/25 13:29 | 251 | 034 | 268 | 234 | 1416 | 0079 | 1311 | 1539
 C201403.21 | 2014/03/25 20:49 | 279 | 034 | 296 | 262 | 1686 | 0663 | 0681 | 1967
 C201403.22 | 2014/03/26 10:09 | 269 | 058 | 298 | 240 | 1864 | 0827 | 0350 | 1967
 C201403.23 | 2014/03/27 12:09 | 270 | 072 | 306 | 234 | 1967 | 0068 | 1864 | 1967
 C201403.24 | 2014/03/28 18:49 | 270 | 088 | 314 | 226 | 1864 | 0114 | 1539 | 1967
 C201404.01 | 2014/04/02 18:09 | 274 | 108 | 328 | 220 | 1221 | 0461 | 0466 | 1967
 C201404.02 | 2014/04/03 07:29 | 298 | 044 | 320 | 276 | 0549 | 0060 | 0478 | 0722
 C201404.03 | 2014/04/04 19:29 | 249 | 034 | 266 | 232 | 0327 | 0424 | 0287 | 1539
 C201404.04 | 2014/04/05 03:29 | 273 | 106 | 326 | 220 | 0416 | 0089 | 0307 | 0643
 C201404.05 | 2014/04/05 09:29 | 295 | 010 | 300 | 290 | 0305 | 0010 | 0290 | 0321
 C201404.06 | 2014/04/05 18:09 | 253 | 010 | 258 | 248 | 0384 | 0005 | 0384 | 0393
 C201404.07 | 2014/04/06 06:49 | 266 | 068 | 300 | 232 | 0681 | 0749 | 0268 | 1967
 C201404.08 | 2014/04/09 04:49 | 264 | 088 | 308 | 220 | 0536 | 0021 | 0485 | 0580
 C201404.09 | 2014/04/11 09:29 | 252 | 044 | 274 | 230 | 1180 | 0618 | 0270 | 1967
 C201404.10 | 2014/04/11 23:29 | 263 | 086 | 306 | 220 | 0389 | 0090 | 0247 | 0632
 C201404.11 | 2014/04/13 14:09 | 256 | 044 | 278 | 234 | 0317 | 0044 | 0245 | 0407
 C201404.12 | 2014/04/15 12:49 | 290 | 040 | 310 | 270 | 1864 | 0146 | 1539 | 1967
 C201404.13 | 2014/04/16 08:09 | 249 | 042 | 270 | 228 | 1916 | 0167 | 1539 | 1967
 C201404.14 | 2014/04/18 13:29 | 266 | 092 | 312 | 220 | 0668 | 0172 | 0264 | 0957
 C201404.15 | 2014/04/20 15:29 | 273 | 010 | 278 | 268 | 0643 | 0326 | 0154 | 0863
 C201404.16 | 2014/04/21 04:49 | 249 | 022 | 260 | 238 | 0292 | 0801 | 0189 | 1967
 C201404.17 | 2014/04/21 12:49 | 291 | 030 | 306 | 276 | 1686 | 0194 | 1539 | 1967
 C201404.18 | 2014/04/22 12:09 | 262 | 012 | 268 | 256 | 1011 | 0670 | 0272 | 1864
 C201404.19 | 2014/04/22 20:49 | 267 | 066 | 300 | 234 | 0505 | 0052 | 0384 | 0544
 C201404.20 | 2014/04/23 15:29 | 264 | 040 | 284 | 244 | 1864 | 0077 | 1686 | 1967
 C201404.21 | 2014/04/24 14:09 | 296 | 032 | 312 | 280 | 1864 | 0151 | 1539 | 1967
 C201404.22 | 2014/04/24 19:29 | 244 | 048 | 268 | 220 | 1967 | 0155 | 1539 | 1967
 C201404.23 | 2014/04/25 10:09 | 260 | 016 | 268 | 252 | 1967 | 0067 | 1864 | 1967
 C201404.24 | 2014/04/25 16:49 | 269 | 082 | 310 | 228 | 0466 | 0868 | 0372 | 1967
 C201404.25 | 2014/04/26 06:49 | 264 | 088 | 308 | 220 | 1609 | 0769 | 0264 | 1967
 C201404.26 | 2014/04/28 01:29 | 265 | 086 | 308 | 222 | 1967 | 0080 | 1770 | 1967
 C201404.27 | 2014/04/28 08:09 | 296 | 020 | 306 | 286 | 0249 | 0018 | 0218 | 0276
 C201404.28 | 2014/04/30 01:29 | 286 | 044 | 308 | 264 | 0380 | 0028 | 0330 | 0448 (dup. C201405.01)
 C201405.01 | 2014/04/30 01:29 | 288 | 020 | 298 | 278 | 0787 | 0382 | 0643 | 1609 (dup. C201404.28)
 C201405.02 | 2014/05/02 07:29 | 266 | 064 | 298 | 234 | 0632 | 0058 | 0505 | 0737
 C201405.03 | 2014/05/02 20:09 | 302 | 012 | 308 | 296 | 0362 | 0036 | 0310 | 0421
 C201405.04 | 2014/05/04 22:09 | 277 | 018 | 286 | 268 | 0251 | 0036 | 0209 | 0313
 C201405.05 | 2014/05/05 10:09 | 264 | 072 | 300 | 228 | 0397 | 0615 | 0316 | 1770
 C201405.06 | 2014/05/06 12:09 | 260 | 072 | 296 | 224 | 1416 | 0059 | 1311 | 1475
 C201405.07 | 2014/05/07 02:49 | 246 | 044 | 268 | 224 | 1686 | 0536 | 0668 | 1967
 C201405.08 | 2014/05/07 18:49 | 266 | 088 | 310 | 222 | 1770 | 0917 | 0365 | 1967
 C201405.09 | 2014/05/08 20:09 | 244 | 040 | 264 | 224 | 1864 | 0117 | 1609 | 1967
 C201405.10 | 2014/05/09 02:49 | 283 | 026 | 296 | 270 | 1967 | 0211 | 1539 | 1967
 C201405.11 | 2014/05/10 01:29 | 273 | 066 | 306 | 240 | 1864 | 0230 | 0957 | 1967
 C201405.12 | 2014/05/10 06:09 | 283 | 078 | 322 | 244 | 0655 | 0196 | 0281 | 0863
 C201405.13 | 2014/05/11 06:49 | 273 | 102 | 324 | 222 | 0681 | 0146 | 0411 | 0863
 C201405.14 | 2014/05/12 04:09 | 265 | 042 | 286 | 244 | 1340 | 0689 | 0234 | 1967
 C201405.15 | 2014/05/13 00:49 | 266 | 076 | 304 | 228 | 1864 | 0130 | 1539 | 1967
 C201405.16 | 2014/05/13 18:09 | 287 | 030 | 302 | 272 | 1916 | 0072 | 1770 | 1967
 C201405.17 | 2014/05/14 02:49 | 241 | 038 | 260 | 222 | 1864 | 0116 | 1539 | 1967
